cid,countyName,predict,truePoverty,error
0500000US36031,Essex County New York,-1.905093394,8.9,10.80509339
0500000US39077,Huron County Ohio,-18.91461848,14.2,33.11461848
0500000US47105,Loudon County Tennessee,3.352003633,13.7,10.34799637
0500000US29005,Atchison County Missouri,-12.32139605,12.1,24.42139605
0500000US54031,Hardy County West Virginia,43.12261002,14.8,-28.32261002
0500000US48295,Lipscomb County Texas,606.763736,10.5,-596.263736
0500000US35043,Sandoval County New Mexico,221.5940451,14.7,-206.8940451
0500000US17015,Carroll County Illinois,13.45559181,11.3,-2.155591811
0500000US20025,Clark County Kansas,105.9555993,8.9,-97.05559928
0500000US06041,Marin County California,70.64084557,8.1,-62.54084557
0500000US42017,Bucks County Pennsylvania,9.475633707,6.1,-3.375633707
0500000US55019,Clark County Wisconsin,26.71597521,13.2,-13.51597521
0500000US26153,Schoolcraft County Michigan,26.75289632,21.4,-5.352896315
0500000US51770,Roanoke city Virginia,83.5330253,21.6,-61.9330253
0500000US05009,Boone County Arkansas,25.93202145,15.8,-10.13202145
0500000US37193,Wilkes County North Carolina,-58.09282402,20.9,78.99282402
0500000US21185,Oldham County Kentucky,-3.47722668,5.6,9.07722668
0500000US13251,Screven County Georgia,-151.9302415,22.6,174.5302415
0500000US48253,Jones County Texas,89.0942192,15.9,-73.1942192
0500000US27009,Benton County Minnesota,17.12446881,14.1,-3.024468808
0500000US01103,Morgan County Alabama,-5.093396005,16.6,21.693396
0500000US01065,Hale County Alabama,64.74071507,26.1,-38.64071507
0500000US48007,Aransas County Texas,27.24937373,17.8,-9.449373732
0500000US21073,Franklin County Kentucky,82.32531929,13.1,-69.22531929
0500000US40033,Cotton County Oklahoma,-5.664472028,15.4,21.06447203
0500000US19087,Henry County Iowa,12.46125638,12.2,-0.261256381
0500000US39003,Allen County Ohio,-6.990916766,15,21.99091677
0500000US47039,Decatur County Tennessee,47.42337132,22.6,-24.82337132
0500000US21219,Todd County Kentucky,77.45081078,20.1,-57.35081078
0500000US37171,Surry County North Carolina,81.97442271,17.6,-64.37442271
0500000US50027,Windsor County Vermont,337.1144376,10.2,-326.9144376
0500000US20125,Montgomery County Kansas,-61.66641076,17.5,79.16641076
0500000US48133,Eastland County Texas,-262.9285502,17.4,280.3285502
0500000US22091,St. Helena Parish Louisiana,17.59426454,26.4,8.805735462
0500000US18127,Porter County Indiana,-2.793219002,11,13.793219
0500000US45017,Calhoun County South Carolina,4.306336253,18.3,13.99366375
0500000US13229,Pierce County Georgia,27.82915263,21,-6.829152625
0500000US18001,Adams County Indiana,19.09975528,18.9,-0.199755279
0500000US54029,Hancock County West Virginia,244.7088483,13.5,-231.2088483
0500000US22127,Winn Parish Louisiana,-841.874236,27.3,869.174236
0500000US17025,Clay County Illinois,22.03579331,14,-8.035793309
0500000US20035,Cowley County Kansas,-15.3893534,16,31.3893534
0500000US06059,Orange County California,-9.752740449,12.1,21.85274045
0500000US05031,Craighead County Arkansas,-5.098186801,18.3,23.3981868
0500000US31067,Gage County Nebraska,-3.224958979,9.1,12.32495898
0500000US48249,Jim Wells County Texas,29.51403417,23,-6.514034168
0500000US46102,Oglala Lakota County South Dakota,0,51.9,51.9
0500000US37065,Edgecombe County North Carolina,39.60476145,24.6,-15.00476145
0500000US31141,Platte County Nebraska,-3.795822937,8.6,12.39582294
0500000US08011,Bent County Colorado,70.93859266,24.5,-46.43859266
0500000US28051,Holmes County Mississippi,48.0404513,46.5,-1.540451296
0500000US38069,Pierce County North Dakota,8.128670243,17.6,9.471329757
0500000US21195,Pike County Kentucky,20.26900973,26.4,6.130990269
0500000US08113,San Miguel County Colorado,19.4524991,10.5,-8.952499101
0500000US31019,Buffalo County Nebraska,6.797412695,14.4,7.602587305
0500000US16057,Latah County Idaho,22.03857065,22.5,0.461429351
0500000US49021,Iron County Utah,16.02591697,20.9,4.874083026
0500000US47115,Marion County Tennessee,13.72817512,18.1,4.371824877
0500000US55075,Marinette County Wisconsin,-7.950769228,13.2,21.15076923
0500000US38057,Mercer County North Dakota,37.47347089,7.3,-30.17347089
0500000US13145,Harris County Georgia,35.93574832,7.3,-28.63574832
0500000US48433,Stonewall County Texas,7.541419396,13.9,6.358580604
0500000US39111,Monroe County Ohio,-6.740204759,19.7,26.44020476
0500000US53059,Skamania County Washington,18.78200507,13.3,-5.482005073
0500000US51590,Danville city Virginia,143.8435839,21.5,-122.3435839
0500000US20081,Haskell County Kansas,238.7851244,13.3,-225.4851244
0500000US27157,Wabasha County Minnesota,98.90238394,6.1,-92.80238394
0500000US06025,Imperial County California,30.74942554,23.8,-6.949425541
0500000US51157,Rappahannock County Virginia,-42.47248648,8.9,51.37248648
0500000US18159,Tipton County Indiana,-6.04730341,9.4,15.44730341
0500000US19127,Marshall County Iowa,-14.74460098,11.2,25.94460098
0500000US51109,Louisa County Virginia,3.734695592,11.8,8.065304408
0500000US39121,Noble County Ohio,2.082386464,12.9,10.81761354
0500000US21121,Knox County Kentucky,-57.03587385,34.7,91.73587385
0500000US13301,Warren County Georgia,48.28798859,26.8,-21.48798859
0500000US45029,Colleton County South Carolina,-15.36468186,22.3,37.66468186
0500000US48061,Cameron County Texas,4.714411131,31.2,26.48558887
0500000US13063,Clayton County Georgia,25.17023197,21.9,-3.270231968
0500000US19033,Cerro Gordo County Iowa,-474.5300319,11.3,485.8300319
0500000US29071,Franklin County Missouri,38.40753647,10.6,-27.80753647
0500000US46029,Codington County South Dakota,-26.76640524,11.7,38.46640524
0500000US48233,Hutchinson County Texas,3.745421736,16.4,12.65457826
0500000US35025,Lea County New Mexico,-2.719730472,16.1,18.81973047
0500000US17077,Jackson County Illinois,371.8709493,27.9,-343.9709493
0500000US48375,Potter County Texas,18.49589235,21.7,3.204107653
0500000US01089,Madison County Alabama,-18522.35237,13.6,18535.95237
0500000US47189,Wilson County Tennessee,-4.31677155,9.2,13.51677155
0500000US13183,Long County Georgia,-0.698095362,20,20.69809536
0500000US42089,Monroe County Pennsylvania,29.73014752,11.1,-18.63014752
0500000US30023,Deer Lodge County Montana,42.35067936,18.8,-23.55067936
0500000US27017,Carlton County Minnesota,25.23958287,12.1,-13.13958287
0500000US28109,Pearl River County Mississippi,9.00680825,17.9,8.89319175
0500000US48327,Menard County Texas,-27.05401918,9.8,36.85401918
0500000US48469,Victoria County Texas,-14.86764158,14.8,29.66764158
0500000US41055,Sherman County Oregon,10.57472104,13.7,3.12527896
0500000US26047,Emmet County Michigan,-0.730053646,10.7,11.43005365
0500000US37019,Brunswick County North Carolina,18.60682915,14.1,-4.506829153
0500000US21145,McCracken County Kentucky,36.54946096,17.1,-19.44946096
0500000US39027,Clinton County Ohio,19.81911023,14.7,-5.119110234
0500000US28121,Rankin County Mississippi,11.70074677,8.5,-3.200746769
0500000US18147,Spencer County Indiana,16.94044166,9.7,-7.240441657
0500000US48005,Angelina County Texas,19.87878558,19.1,-0.778785582
0500000US55115,Shawano County Wisconsin,36.38596451,11.5,-24.88596451
0500000US46103,Pennington County South Dakota,14.68001136,14,-0.68001136
0500000US29059,Dallas County Missouri,35.77005075,15.7,-20.07005075
0500000US29125,Maries County Missouri,103.600302,18.9,-84.70030203
0500000US39109,Miami County Ohio,4.257141044,9.9,5.642858956
0500000US53061,Snohomish County Washington,24.38599959,8.8,-15.58599959
0500000US50017,Orange County Vermont,38.70431539,11.5,-27.20431539
0500000US20099,Labette County Kansas,50.56982982,17.8,-32.76982982
0500000US21015,Boone County Kentucky,53.9854253,7.6,-46.3854253
0500000US13055,Chattooga County Georgia,18.98623213,22.5,3.513767866
0500000US19025,Calhoun County Iowa,15.55742143,15.3,-0.257421426
0500000US55045,Green County Wisconsin,1.567077891,8.9,7.332922109
0500000US46057,Hamlin County South Dakota,-3.550879881,5.6,9.150879881
0500000US48347,Nacogdoches County Texas,-53.03485159,24.9,77.93485159
0500000US51131,Northampton County Virginia,-4.723473282,20.3,25.02347328
0500000US45087,Union County South Carolina,21.77080397,19.3,-2.470803968
0500000US48155,Foard County Texas,10.26980892,5.7,-4.569808917
0500000US22073,Ouachita Parish Louisiana,38.27696694,24.5,-13.77696694
0500000US20183,Smith County Kansas,24.10677881,13.3,-10.80677881
0500000US45033,Dillon County South Carolina,15.9468043,30.6,14.6531957
0500000US26089,Leelanau County Michigan,32.44480949,7.7,-24.74480949
0500000US02198,Prince of Wales-Hyder Census Area Alaska,37.28333668,16,-21.28333668
0500000US17087,Johnson County Illinois,-5.485056789,13.9,19.38505679
0500000US48453,Travis County Texas,-6.204153015,13.9,20.10415301
0500000US29087,Holt County Missouri,2.423209731,12,9.576790269
0500000US13199,Meriwether County Georgia,490.9975531,22.7,-468.2975531
0500000US37003,Alexander County North Carolina,-44.39549594,14.7,59.09549594
0500000US48429,Stephens County Texas,-36.98302959,21.3,58.28302959
0500000US21139,Livingston County Kentucky,33.01623622,16.2,-16.81623622
0500000US23023,Sagadahoc County Maine,26.19057835,11.3,-14.89057835
0500000US26053,Gogebic County Michigan,2.956707177,20.4,17.44329282
0500000US56005,Campbell County Wyoming,16.81697762,9.4,-7.41697762
0500000US38073,Ransom County North Dakota,-45.36257742,6.6,51.96257742
0500000US27061,Itasca County Minnesota,1.63690744,12.6,10.96309256
0500000US22087,St. Bernard Parish Louisiana,-132.9020709,19.7,152.6020709
0500000US39075,Holmes County Ohio,11.43316943,12,0.56683057
0500000US47103,Lincoln County Tennessee,-28.61789054,16.9,45.51789054
0500000US29003,Andrew County Missouri,11.79126487,9,-2.791264867
0500000US47021,Cheatham County Tennessee,22.56461082,12.7,-9.864610823
0500000US35041,Roosevelt County New Mexico,-16.44738933,27.5,43.94738933
0500000US17017,Cass County Illinois,-358.0884612,13.1,371.1884612
0500000US20023,Cheyenne County Kansas,40.53496289,11.2,-29.33496289
0500000US06043,Mariposa County California,-70.93024867,15.1,86.03024867
0500000US42015,Bradford County Pennsylvania,41.51532601,12.2,-29.31532601
0500000US17111,McHenry County Illinois,10.08325877,7.3,-2.783258769
0500000US55017,Chippewa County Wisconsin,-104.18938,10.7,114.88938
0500000US31007,Banner County Nebraska,34.42324069,8.9,-25.52324069
0500000US19181,Warren County Iowa,8.980439643,6.2,-2.780439643
0500000US01049,DeKalb County Alabama,28.21650678,21.5,-6.716506778
0500000US08007,Archuleta County Colorado,35.66781726,11.6,-24.06781726
0500000US37191,Wayne County North Carolina,-22.66574785,21.2,43.86574785
0500000US42091,Montgomery County Pennsylvania,-0.939977102,6.4,7.339977102
0500000US21183,Ohio County Kentucky,18.66614784,21.3,2.633852156
0500000US13257,Stephens County Georgia,27.48580717,18.1,-9.385807168
0500000US48079,Cochran County Texas,-22.07151185,24.8,46.87151185
0500000US12001,Alachua County Florida,51.86643731,23.3,-28.56643731
0500000US48251,Johnson County Texas,-92.84239969,11,103.8423997
0500000US01105,Perry County Alabama,52.88911737,41.9,-10.98911737
0500000US40019,Carter County Oklahoma,14.56616859,16.4,1.833831409
0500000US48507,Zavala County Texas,16.78855742,36.2,19.41144258
0500000US16043,Fremont County Idaho,11.22178616,11.9,0.678213845
0500000US05029,Conway County Arkansas,29.21617387,18.5,-10.71617387
0500000US21071,Floyd County Kentucky,29.20106505,30.7,1.498934954
0500000US48325,Medina County Texas,-4.860156909,12.7,17.56015691
0500000US19081,Hancock County Iowa,59.38139679,9.1,-50.28139679
0500000US21123,Larue County Kentucky,41.43081966,15.8,-25.63081966
0500000US39149,Shelby County Ohio,7.753493298,8.9,1.146506702
0500000US47037,Davidson County Tennessee,21.79234624,16.9,-4.892346245
0500000US26045,Eaton County Michigan,11.79694525,10.9,-0.896945246
0500000US37173,Swain County North Carolina,7.551355571,20.9,13.34864443
0500000US28057,Itawamba County Mississippi,69.46827474,18.4,-51.06827474
0500000US48131,Duval County Texas,30.9124556,25.2,-5.712455597
0500000US47179,Washington County Tennessee,-24.77718116,16.5,41.27718116
0500000US18121,Parke County Indiana,42.08257037,13.9,-28.18257037
0500000US47117,Marshall County Tennessee,107.6324898,13.5,-94.13248979
0500000US29019,Boone County Missouri,3.002050213,18.7,15.69794979
0500000US47019,Carter County Tennessee,90.32382986,24.5,-65.82382986
0500000US35059,Union County New Mexico,19.94379017,14.2,-5.743790169
0500000US17027,Clinton County Illinois,-8.441189412,9,17.44118941
0500000US20037,Crawford County Kansas,322.6240337,21.1,-301.5240337
0500000US13037,Calhoun County Georgia,40.25214899,32.2,-8.052148993
0500000US31061,Franklin County Nebraska,15.00868226,13.3,-1.708682262
0500000US22093,St. James Parish Louisiana,-14.91410607,15.6,30.51410607
0500000US15001,Hawaii County Hawaii,-8.899320553,17.4,26.29932055
0500000US08013,Boulder County Colorado,-18.06906084,13.1,31.16906084
0500000US37189,Watauga County North Carolina,-274.4945234,28.3,302.7945234
0500000US21197,Powell County Kentucky,116.6547628,24.1,-92.55476275
0500000US01071,Jackson County Alabama,46.10574584,19,-27.10574584
0500000US48281,Lampasas County Texas,-12.10969142,12,24.10969142
0500000US16055,Kootenai County Idaho,41.2344814,12.6,-28.6344814
0500000US49027,Millard County Utah,29.8836861,11.6,-18.2836861
0500000US05069,Jefferson County Arkansas,43.0592698,24.7,-18.3592698
0500000US38055,McLean County North Dakota,2.940033457,8.9,5.959966543
0500000US48431,Sterling County Texas,-26.3192926,17,43.3192926
0500000US18073,Jasper County Indiana,8.337837402,9,0.662162598
0500000US39113,Montgomery County Ohio,58.91220628,17.9,-41.01220628
0500000US50021,Rutland County Vermont,49.48601193,11.4,-38.08601193
0500000US20083,Hodgeman County Kansas,-12.31547394,8.4,20.71547394
0500000US27155,Traverse County Minnesota,-2.436732634,10.9,13.33673263
0500000US40031,Comanche County Oklahoma,39.29152778,16.7,-22.59152778
0500000US55077,Marquette County Wisconsin,-361.2070956,11.8,373.0070956
0500000US28159,Winston County Mississippi,-3.825886815,25.3,29.12588682
0500000US19125,Marion County Iowa,7.490566758,9.3,1.809433242
0500000US31133,Pawnee County Nebraska,-11.52448172,20.5,32.02448172
0500000US39095,Lucas County Ohio,28.67264761,19.8,-8.87264761
0500000US48359,Oldham County Texas,48.4143118,11.1,-37.3143118
0500000US51155,Pulaski County Virginia,8.209893994,13.9,5.690106006
0500000US45091,York County South Carolina,30.61243963,12.3,-18.31243963
0500000US13303,Washington County Georgia,44.04455354,27.1,-16.94455354
0500000US13065,Clinch County Georgia,24.44249656,39.5,15.05750344
0500000US19035,Cherokee County Iowa,266.1322738,11.9,-254.2322738
0500000US51775,Salem city Virginia,4.937846005,8.9,3.962153995
0500000US35027,Lincoln County New Mexico,39.09868741,15.4,-23.69868741
0500000US17075,Iroquois County Illinois,29.23424225,15.5,-13.73424225
0500000US48063,Camp County Texas,46.2089671,17.4,-28.8089671
0500000US48377,Presidio County Texas,22.38588832,26.3,3.914111677
0500000US45015,Berkeley County South Carolina,-22.03712669,12.8,34.83712669
0500000US51610,Falls Church city Virginia,-38.64285272,2.9,41.54285272
0500000US29077,Greene County Missouri,-30.70899803,18.5,49.20899803
0500000US36109,Tompkins County New York,-4.293013891,20.4,24.69301389
0500000US51710,Norfolk city Virginia,37.56224692,21,-16.56224692
0500000US12017,Citrus County Florida,37.55850935,17.4,-20.15850935
0500000US05033,Crawford County Arkansas,38.94015023,16.6,-22.34015023
0500000US30021,Dawson County Montana,38.18379538,12.3,-25.88379538
0500000US27015,Brown County Minnesota,-15.70164287,8.1,23.80164287
0500000US39001,Adams County Ohio,-220.1082093,23.8,243.9082093
0500000US39123,Ottawa County Ohio,-161.4014798,10.5,171.9014798
0500000US41053,Polk County Oregon,5.841744871,15.4,9.558255129
0500000US13181,Lincoln County Georgia,-0.591167843,23,23.59116784
0500000US40049,Garvin County Oklahoma,69.98980254,17.1,-52.88980254
0500000US55069,Lincoln County Wisconsin,-0.26266112,9.2,9.46266112
0500000US28127,Simpson County Mississippi,70.55787872,27.1,-43.45787872
0500000US18145,Shelby County Indiana,5.00184764,10.6,5.59815236
0500000US23021,Piscataquis County Maine,55.90546273,18.7,-37.20546273
0500000US39029,Columbiana County Ohio,50.35572638,15.4,-34.95572638
0500000US26055,Grand Traverse County Michigan,17.55123846,9.7,-7.85123846
0500000US53063,Spokane County Washington,63.68734378,15.2,-48.48734378
0500000US13151,Henry County Georgia,7.726653111,11.4,3.673346889
0500000US21017,Bourbon County Kentucky,60.29419546,16.6,-43.69419546
0500000US13057,Cherokee County Georgia,12.47616797,9.4,-3.076167975
0500000US19023,Butler County Iowa,31.91421075,9.4,-22.51421075
0500000US55047,Green Lake County Wisconsin,10.56450482,11.4,0.835495182
0500000US46055,Haakon County South Dakota,-329.5820308,17.2,346.7820308
0500000US48223,Hopkins County Texas,50.55974454,17.9,-32.65974454
0500000US51071,Giles County Virginia,-0.042588413,11.3,11.34258841
0500000US48341,Moore County Texas,220.7529945,16.9,-203.8529945
0500000US51133,Northumberland County Virginia,21.36361905,13.5,-7.863619052
